"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2010-04-30",2178.71,2180.45,2158.95,2161.26,-0.77,2871018.71
"XZAG","CBX","HRZB00ICBEX6","2010-04-29",2187.33,2187.33,2174.23,2177.96,-0.43,1863367.36
"XZAG","CBX","HRZB00ICBEX6","2010-04-28",2206.04,2206.04,2167.02,2187.35,-0.92,3097470.96
"XZAG","CBX","HRZB00ICBEX6","2010-04-27",2212.12,2212.12,2196.89,2207.76,-0.33,2597771.19
"XZAG","CBX","HRZB00ICBEX6","2010-04-26",2192.98,2225.99,2192.98,2215.18,1.01,4365978.48
"XZAG","CBX","HRZB00ICBEX6","2010-04-23",2170.86,2192.95,2169.63,2192.95,1.02,1842794.08
"XZAG","CBX","HRZB00ICBEX6","2010-04-22",2213.13,2213.22,2169.25,2170.88,-1.91,4087510.62
"XZAG","CBX","HRZB00ICBEX6","2010-04-21",2206.50,2225.42,2206.50,2213.12,0.32,4689359.23
"XZAG","CBX","HRZB00ICBEX6","2010-04-20",2170.59,2207.99,2169.50,2206.15,1.64,3989739.31
"XZAG","CBX","HRZB00ICBEX6","2010-04-19",2195.00,2195.00,2158.02,2170.45,-1.12,6489778.67
"XZAG","CBX","HRZB00ICBEX6","2010-04-16",2196.43,2198.97,2181.66,2195.01,-0.05,3872017.21
"XZAG","CBX","HRZB00ICBEX6","2010-04-15",2184.05,2205.41,2181.78,2196.14,0.56,3723581.59
"XZAG","CBX","HRZB00ICBEX6","2010-04-14",2174.05,2185.88,2166.56,2184.00,0.45,4440268.82
"XZAG","CBX","HRZB00ICBEX6","2010-04-13",2170.01,2174.51,2154.94,2174.14,0.20,2354894.00
"XZAG","CBX","HRZB00ICBEX6","2010-04-12",2175.74,2175.74,2158.30,2169.71,-0.21,1688020.34
"XZAG","CBX","HRZB00ICBEX6","2010-04-09",2169.64,2184.49,2169.64,2174.35,0.22,2586975.60
"XZAG","CBX","HRZB00ICBEX6","2010-04-08",2172.41,2184.52,2164.61,2169.64,-0.14,2916099.08
"XZAG","CBX","HRZB00ICBEX6","2010-04-07",2154.18,2181.36,2154.18,2172.60,0.86,4309184.43
"XZAG","CBX","HRZB00ICBEX6","2010-04-06",2146.05,2162.59,2145.86,2153.99,0.39,2797556.94
"XZAG","CBX","HRZB00ICBEX6","2010-04-01",2142.45,2145.82,2135.75,2145.72,0.14,1156054.70
"XZAG","CBX","HRZB00ICBEX6","2010-03-31",2137.66,2145.57,2133.21,2142.82,0.27,1092239.29
"XZAG","CBX","HRZB00ICBEX6","2010-03-30",2133.39,2140.67,2130.19,2137.06,0.09,1384001.53
"XZAG","CBX","HRZB00ICBEX6","2010-03-29",2140.25,2140.25,2126.77,2135.19,-0.26,1216933.65
"XZAG","CBX","HRZB00ICBEX6","2010-03-26",2142.11,2142.11,2125.60,2140.75,0.00,1230762.67
"XZAG","CBX","HRZB00ICBEX6","2010-03-25",2139.16,2140.74,2129.31,2140.74,0.11,1422124.71
"XZAG","CBX","HRZB00ICBEX6","2010-03-24",2143.58,2144.96,2133.57,2138.30,-0.25,1638832.20
"XZAG","CBX","HRZB00ICBEX6","2010-03-23",2136.70,2149.51,2134.53,2143.58,0.40,1698652.33
"XZAG","CBX","HRZB00ICBEX6","2010-03-22",2153.14,2154.16,2126.74,2135.09,-0.77,2159241.84
"XZAG","CBX","HRZB00ICBEX6","2010-03-19",2162.60,2165.88,2144.93,2151.66,-0.50,2418165.17
"XZAG","CBX","HRZB00ICBEX6","2010-03-18",2166.52,2175.26,2161.60,2162.54,-0.18,2555589.88
"XZAG","CBX","HRZB00ICBEX6","2010-03-17",2162.22,2168.45,2160.74,2166.46,0.20,1217425.93
"XZAG","CBX","HRZB00ICBEX6","2010-03-16",2171.11,2171.11,2158.74,2162.11,-0.42,1288324.22
"XZAG","CBX","HRZB00ICBEX6","2010-03-15",2171.76,2178.42,2158.11,2171.20,-0.01,2574594.03
"XZAG","CBX","HRZB00ICBEX6","2010-03-12",2142.96,2173.62,2140.53,2171.31,1.39,1829950.83
"XZAG","CBX","HRZB00ICBEX6","2010-03-11",2142.45,2144.71,2136.80,2141.57,-0.05,935841.92
"XZAG","CBX","HRZB00ICBEX6","2010-03-10",2127.30,2145.19,2127.30,2142.59,0.78,2829984.75
"XZAG","CBX","HRZB00ICBEX6","2010-03-09",2139.50,2141.70,2122.03,2126.05,-0.61,2901946.58
"XZAG","CBX","HRZB00ICBEX6","2010-03-08",2138.60,2152.69,2138.60,2139.13,0.05,3384918.17
"XZAG","CBX","HRZB00ICBEX6","2010-03-05",2126.99,2146.94,2122.47,2138.03,0.55,2656112.22
"XZAG","CBX","HRZB00ICBEX6","2010-03-04",2121.15,2126.44,2114.81,2126.26,0.24,2540250.16
"XZAG","CBX","HRZB00ICBEX6","2010-03-03",2148.60,2149.90,2112.88,2121.20,-1.31,2567953.25
"XZAG","CBX","HRZB00ICBEX6","2010-03-02",2144.23,2149.45,2137.24,2149.36,0.21,1623442.18
"XZAG","CBX","HRZB00ICBEX6","2010-03-01",2139.05,2144.87,2133.34,2144.87,0.32,1524800.32
"XZAG","CBX","HRZB00ICBEX6","2010-02-26",2143.20,2145.65,2135.19,2138.12,-0.24,1432324.67
"XZAG","CBX","HRZB00ICBEX6","2010-02-25",2159.67,2162.28,2139.95,2143.20,-0.79,1890133.77
"XZAG","CBX","HRZB00ICBEX6","2010-02-24",2160.17,2161.64,2149.57,2160.28,0.00,1337523.23
"XZAG","CBX","HRZB00ICBEX6","2010-02-23",2170.90,2170.90,2157.18,2160.25,-0.67,1258648.11
"XZAG","CBX","HRZB00ICBEX6","2010-02-22",2183.10,2186.15,2163.80,2174.74,-0.41,2697281.05
"XZAG","CBX","HRZB00ICBEX6","2010-02-19",2169.66,2185.52,2165.90,2183.72,0.57,1986617.76
"XZAG","CBX","HRZB00ICBEX6","2010-02-18",2162.26,2179.66,2153.96,2171.37,0.39,2825830.53
"XZAG","CBX","HRZB00ICBEX6","2010-02-17",2134.69,2163.54,2134.69,2162.85,1.32,4342249.46
"XZAG","CBX","HRZB00ICBEX6","2010-02-16",2141.24,2158.78,2134.62,2134.69,-0.30,4537870.45
"XZAG","CBX","HRZB00ICBEX6","2010-02-15",2144.75,2152.36,2140.99,2141.02,-0.19,1623427.41
"XZAG","CBX","HRZB00ICBEX6","2010-02-12",2141.01,2159.88,2141.01,2145.03,0.20,1540709.56
"XZAG","CBX","HRZB00ICBEX6","2010-02-11",2143.07,2151.31,2137.99,2140.67,-0.14,1742848.83
"XZAG","CBX","HRZB00ICBEX6","2010-02-10",2162.25,2175.37,2139.71,2143.71,-0.71,4706695.93
"XZAG","CBX","HRZB00ICBEX6","2010-02-09",2146.90,2167.42,2128.54,2159.12,0.55,3928186.33
"XZAG","CBX","HRZB00ICBEX6","2010-02-08",2153.46,2166.60,2138.43,2147.32,-0.14,1699932.74
"XZAG","CBX","HRZB00ICBEX6","2010-02-05",2178.54,2178.54,2134.31,2150.32,-1.30,3325379.40
"XZAG","CBX","HRZB00ICBEX6","2010-02-04",2211.69,2217.05,2178.55,2178.55,-1.52,3122354.71
"XZAG","CBX","HRZB00ICBEX6","2010-02-03",2197.51,2220.65,2197.51,2212.18,0.87,2534766.55
"XZAG","CBX","HRZB00ICBEX6","2010-02-02",2194.58,2199.24,2183.78,2193.14,-0.07,2469123.19
"XZAG","CBX","HRZB00ICBEX6","2010-02-01",2201.41,2201.41,2186.13,2194.75,-0.39,1954853.16
"XZAG","CBX","HRZB00ICBEX6","2010-01-29",2196.47,2203.59,2181.99,2203.40,0.32,2582978.81
"XZAG","CBX","HRZB00ICBEX6","2010-01-28",2199.24,2221.09,2194.79,2196.41,-0.11,3395344.33
"XZAG","CBX","HRZB00ICBEX6","2010-01-27",2164.32,2199.73,2159.32,2198.73,1.29,4261247.17
"XZAG","CBX","HRZB00ICBEX6","2010-01-26",2140.76,2170.70,2122.47,2170.70,1.40,3240299.04
"XZAG","CBX","HRZB00ICBEX6","2010-01-25",2144.89,2144.89,2118.10,2140.82,-0.68,1790438.43
"XZAG","CBX","HRZB00ICBEX6","2010-01-22",2163.82,2163.82,2143.05,2155.53,-0.74,2517433.80
"XZAG","CBX","HRZB00ICBEX6","2010-01-21",2168.71,2184.03,2153.60,2171.53,0.13,1740811.60
"XZAG","CBX","HRZB00ICBEX6","2010-01-20",2157.51,2168.69,2156.12,2168.69,0.62,1693723.53
"XZAG","CBX","HRZB00ICBEX6","2010-01-19",2156.18,2156.18,2142.67,2155.22,-0.13,1861821.70
"XZAG","CBX","HRZB00ICBEX6","2010-01-18",2162.17,2162.17,2150.82,2157.94,-0.01,1119952.09
"XZAG","CBX","HRZB00ICBEX6","2010-01-15",2139.40,2166.75,2139.40,2158.21,1.26,2684551.48
"XZAG","CBX","HRZB00ICBEX6","2010-01-14",2131.44,2155.83,2126.79,2131.25,0.11,2612519.96
"XZAG","CBX","HRZB00ICBEX6","2010-01-13",2101.47,2128.94,2098.67,2128.94,1.16,2181225.95
"XZAG","CBX","HRZB00ICBEX6","2010-01-12",2117.55,2123.21,2094.96,2104.47,-0.36,3384361.30
"XZAG","CBX","HRZB00ICBEX6","2010-01-11",2080.33,2115.98,2080.32,2112.17,1.80,3244944.69
"XZAG","CBX","HRZB00ICBEX6","2010-01-08",2071.17,2074.79,2062.27,2074.79,0.72,2663570.68
"XZAG","CBX","HRZB00ICBEX6","2010-01-07",2058.04,2075.66,2046.12,2059.90,0.45,2364610.48
"XZAG","CBX","HRZB00ICBEX6","2010-01-05",2024.82,2071.80,2023.17,2050.69,1.35,4235995.18
"XZAG","CBX","HRZB00ICBEX6","2010-01-04",2001.34,2025.90,1979.85,2023.36,0.96,1358250.94
